name1,name2,score
derek connolly,henry dworshak,0.011155900545418262
adam werbach,babcock james park,0.010045093484222889
ronald david liebowitz,nels anderson,0.014084377326071262
minnie a cumnock blodgett,suzy spafford,0.010053497739136219
craig hall,jim mccormick,0.013616704382002354
richard girnt butler,jonathan dach,0.012135948985815048
greg boyer,priscilla lord formerly faris,0.009350141510367393
darin pastor,buell quain,0.009636100381612778
marc morano,william beckner,0.009813105687499046
charles grafly,william rossa cole,0.011825015768408775
ken narasaki,seeger daniel andrew,0.009721918031573296
richard r  dick  jones,chalky wright,0.01254414115101099
ryland robert,f f bosworth,0.01264892052859068
nick dipaolo,parker lee mcdonald,0.011378786526620388
clinton jackson,ty cullen,0.01771555095911026
det alonzo harris,whitman frank perkins,0.009761067107319832
victor g carrillo,brian kobilka,0.010579598136246204
lu hang,maria cimini,0.011067550629377365
carol kolb,jerome myers,0.01189691387116909
julian rotter,jim jacobs,0.014852712862193584
ronald zinn,dorothy kilgallen,0.010883591137826443
duane stark,stefani carter,0.011830594390630722
neera tanden,mary helen garcia,0.010313083417713642
jesse william markham,marc eidlitz,0.012659423984587193
edwin kagin,sarah bloom raskin,0.01588546112179756
danny briggs,al unser sr,0.00973924994468689
xavier carter,paul reps,0.011058801785111427
bill dodd,creighton neal,0.010496482253074646
don bachardy,david evans,0.012027709744870663
walter sutton,mark stone,0.018689610064029694
amanda duff,marie tharp,0.015581087209284306
sally ann haydon,lambkevin,0.010785319842398167
jessica tonn,john gregg,0.010803334414958954
warren garst,dawson hodgson,0.011181594803929329
fernandez mike,ruth chew,0.009678334929049015
jasper kenji,petrecca laura,0.011880993843078613
hal higdon,rufus henry gilbert,0.010501926764845848
bernice cross,herbert i leeds,0.010280272923409939
terry w virts jr,richard h emmons,0.012226829305291176
nils otto myklestad,perry n halkitis,0.010004040785133839
kyle jerome kacal,charles lee perry,0.009976135566830635
morantz-sanchez regina,john murray carnochan,0.010554268024861813
anne truitt,ricky wysocki,0.009998748078942299
ronny rios,alison bechdel,0.010241040028631687
bill agee,thomas george,0.010230778716504574
hank chien,steven naifeh,0.009797610342502594
janet lynn kavandi,geoffrey canada,0.010031488724052906
randy gordon,george waddel snedecor,0.009629272855818272
h claude hudson,peter campbell,0.013168399222195148
kathryn jean finlayson,waterman thomas d,0.009644540958106518
peter alexander,gregory g raleigh,0.011682759039103985
jamel herring,kenneth maryboy,0.01129545271396637
pompeo coppini,nick krause,0.00986159685999155
neck face,john brown,0.009981902316212654
robert l cook,lee aaron bachler,0.01052162703126669
timothy j broderick,browne gerald austin,0.01400881540030241
michael davis,abijah cheever,0.01072079036384821
ralph buchsbaum,james reston jr,0.009893476031720638
robert borg,helen palmer geisel,0.011825567111372948
judith g voet,matthew whitaker,0.010457020252943039
john carew rolfe,aric rindfleisch,0.011474776081740856
edward albert chapin,jack wisdom,0.010372825898230076
tom toles,colton charles a,0.01779329404234886
kathrine s french,edward harvie ward jr,0.009870857000350952
denning michael,s t joshi,0.010584887117147446
rudolf emil kálmán,irving peter,0.011370056308805943
amato carmen,walter curran mendenhall,0.011373809538781643
tim ryals,rufus choate somerby,0.011785965412855148
robert meyer burnett,william karush,0.010844165459275246
patrick dideum,richard primus,0.010758492164313793
harold a richman,tim bratton,0.009809576906263828
stephen l morgan,anne hearst,0.010790317319333553
richard j egan,bob ashley,0.011147892102599144
mel lindquist,steven novella,0.009293793700635433
ralph edwards,parsons william henry,0.01156187616288662
stanislawski michael,patrick m seymour,0.0670475885272026
moshe kasher,patricia nelson limerick,0.010412204079329967
janet elizabeth dyer,hugh everett iii,0.009638211689889431
perenyi eleanor,bailey benjamin franklin,0.0104225380346179
barbara kasten,mark takai,0.011114636436104774
morgan smith goodwin,alexander donald,0.012106874026358128
kahn brian,leon feraru,0.009958612732589245
sarah davis,brian chesky,0.010584226809442043
patterson thomas,daniel callahan,0.01337948627769947
lyman alexander page,hari kondabolu,0.010882307775318623
michael powell,obrien denis,0.009916136972606182
thomas j sugrue,lewis morton collens,0.009845039807260036
harvey sacks,harlem tommy murphy,0.01865559071302414
harriman nelson,ólafur darri ólafsson,0.0121946781873703
betsy bobbin,phillip walter katz,0.010061264969408512
hayden w lingo,ward matthew,0.00966271199285984
dixie dunbar,schuetz dakota,0.011036712676286697
karen e rowe,michael schur,0.012681315653026104
joette katz,robert hicks,0.010645035654306412
jennifer doudna,apollinaris william baumgartnerofm cap,0.010720314458012581
linda phillips,robin kelley,0.011978055350482464
libbie henrietta hyman,ivan triesault,0.012336954474449158
william scott holtzman,milton j rosenberg,0.015760859474539757
stevens thompson tjaarda van starkenberg,austin cook,0.009331063367426395
mary otis stevens,irving guyer,0.010003662668168545
linda buck,jesse de vorska,0.009440493769943714
joan snyder,peter james ganci jr,0.00956181064248085
robert n mcdonald,john tschohl,0.011825752444565296
charrow robert,theodore f macmanus,0.01130059827119112
ray f ferrero jr,john barnett hess,0.01158643513917923
john henry wilson,spander art,0.009317760355770588
chris phillips,carter smylie kaufman,0.011887747794389725
muneer satter,joe fortenberry,0.010350367054343224
sher barbara,irving kahn,0.009786888025701046
clayton crain,alexandra nechita,0.010254993103444576
stephanie a finley,braga gioia marconi,0.009712301194667816
kline henry blue,joshua ramus,0.00937444344162941
henry timrod,ralph merkle,0.012447859160602093
oliver wolcott gibbs,david ladyman,0.010878694243729115
duran j bell jr,drummond david,0.02604326233267784
cavanagh edward f,mark shaw,0.01138285268098116
david housewright,daisy khan,0.00998752098530531
bryant george,bert greene,0.031099237501621246
eric h davidson,voros mccracken,0.011735671199858189
tim firkins,flook maria,0.012102575041353703
addison g pulsifer,judd hambrick,0.011555218137800694
daniel mary gorman,hazel e barnes,0.011360916309058666
basil marceaux,mark k updegrove,0.011732524260878563
raymond johnston,heller jennifer,0.01168596837669611
margaret mann,maulsby willett blackman,0.009752701036632061
frank palmer speare,richard s williamson,0.011074364185333252
tomory dodge,guy henry faget,0.01114997360855341
gary brown,theodor meron,0.009785695932805538
benson flora,jonathan s weissman,0.010222622193396091
brandon creighton,paul sprachman,0.011944012716412544
aung san oo,roz chast,0.009791002608835697
george andrew reisner,kumiki gibson,0.01121869683265686
smith rodney,neil erickson,0.012023285031318665
james louis word,larry williams,0.018042244017124176
larry bowler,jacob schiff,0.00955964345484972
rain graves,walter felag,0.010135835036635399
pedro delgado hernández,taren stinebrickner-kauffman,0.010482911951839924
hazel e barnes,ralston crawford,0.011355466209352016
joe stillman,freedman emanuel,0.013220171444118023
mark a parkinson,joseph h crawford jr,0.01094156876206398
stuart davis,brian alexander,0.010581361129879951
miner myrtilla,sandor ellix katz,0.009848805144429207
william j hume,david pearce penhallow,0.012016642838716507
jules de balincourt,ric roman,0.010460317134857178
scott a williams,edward j collins jr,0.010077053681015968
brian lacey,laura numeroff,0.013831455260515213
marcus t reynolds,charles yanofsky,0.010832776315510273
rc pruett,john mcintyre forrester,0.010825952515006065
benjamin franklin bache,lesa f kennedy,0.009688472375273705
jimmy britt,jennifer may-parker,0.02926919423043728
judith schiebout,blum stephen,0.01403746847063303
gary brent dalrymple,thomas sturges watson,0.009691277518868446
tom lane,charles n fowler,0.011104662902653217
williamson virginia,benjamin milam teekell,0.010946972295641899
cyrus northrop,autumn burke,0.00943026039749384
bill post,carl g fisher,0.01006226148456335
louis de pointe du lac,david l rosenhan,0.009602293372154236
norman hansen,james seward,0.011215799488127232
john m harmon,alison galloway,0.01070636697113514
daniel herschlag,john dasburg,0.016632774844765663
mona scott,antonia juhasz,0.011374164372682571
sklar chuck,chloe steele,0.010430507361888885
gerald b folland,austin tice,0.011376496404409409
susan wilson solovic,freddie query,0.010443514212965965
donald kuspit,mel boozer,0.009411860257387161
jerome boger,stephanie diane baumgardner klick,0.009921535849571228
loughridge mark,natalie cole,0.009872461669147015
lorena gonzalez,donald roland trahan jr,0.009475628845393658
david klahr,doerflinger thomas m,0.009709159843623638
samuel b hill,bond gordon,0.012757841497659683
piers david nash,elaine harvey,0.010670713149011135
matthew vandyke,robert kennicott,0.0200989730656147
johnny dutch,aaron hankinson,0.011935191228985786
tom reeder,derek brown,0.011621573939919472
herbert keppler,chip mosher,0.012054075486958027
robert j van de graaff,addison t smith,0.010510032065212727
samuel thomas alexander,anne morgan,0.010201319120824337
uvalde lindsey,chelsea thomas,0.01634286344051361
dr randy woodson,peter g levine,0.010564939118921757
jamison family,omar bradley,0.010136520490050316
neil erickson,john darrell sherwood,0.01113001350313425
roy bourgeois,jonathan scott hartley,0.011149311438202858
julia e ward,arthur wear,0.009870391339063644
c s adler,ross powers,0.010237425565719604
michael striar,pagan kennedy,0.011238079518079758
george christian,chris van dusen,0.012954218313097954
s joy mountford,anthony athanas,0.011806830763816833
c a bottolfsen,evan fallenberg,0.01697370409965515
bobo olson,john harding,0.009906076826155186
loewenheim francis,boyle edward c,0.01058044284582138
magistad mary kay,robert h grubbs,0.010218724608421326
goines david,stephen brooks,0.01187453605234623
cutting mary stewart,kris tschetter,0.010375096462666988
melody rose,nye harry hess,0.009762859903275967
charles noyes forbes,john allen midgett jr,0.010114233940839767
baker kevin,loren janes,0.00969787035137415
joshua j johnson,harry hampton,0.011623046360909939
brent larue,eddie futch,0.010204371996223927
jay sarno,william jefferson blythe jr,0.011630893684923649
parish billy,george c casella,0.010055378079414368
mako yoshikawa,jeffrey hornaday,0.009778528474271297
andrew stewart north,robert w heath jr,0.010297807864844799
ralph goings,fred sexton,0.010561037808656693
rodney sacks,george joseph finnigan,0.009643894620239735
burgess rob,dave fellows,0.00997256115078926
james manzi,herbert saul wilf,0.01037210039794445
sweetser charles h,benjamin champney,0.01065779384225607
barry ellen,cauthorn robert,0.011494915001094341
william j murchison jr,siminoff ellen,0.010090620256960392
belvin perry jr,barry cheesman,0.04530315101146698
herbert h woodrow,donham wallace brett,0.011976588517427444
novick peter,eric fischl,0.014517256990075111
nancy dickey,anthony w england,0.011358634568750858
joseph garland,adams linda hunter,0.011348113417625427
lorenzo t langford,taylor isaac m,0.013377893716096878
williams theodore chickering,ken st andre,0.011044688522815704
janice dean willis,frederick fleitz,0.011159389279782772
ulysses davis,katharine beutner,0.011277786456048489
christine babcock,david bradley,0.011000816710293293
wilson g bradshaw,jade q wang,0.00974928867071867
baruch zuckerman,dayn perry,0.011801019310951233
vanliere donna,joby ogwyn,0.009999499656260014
lamb david,dorothy garlock,0.010206910781562328
tommy karpency,michael reinhardt,0.011724825948476791
supriyo datta,gail anderson,0.010111045092344284
frank richard stranahan,kane ousmane oumar,0.009651889093220234
duane michals,daniel scott,0.014173304662108421
keyes carl,lori arviso alvord,0.010919061489403248
rich cunningham,karen young,0.01075996458530426
donald lewis campbell,charlie gaddy,0.011874223127961159
doug allen,meijer frederik,0.010858610272407532
patrick chovanec,james g arner,0.010222641751170158
alexa meade,arthur thrall,0.009829270653426647
nadeau remi,patrick cantlay,0.010995826683938503
woo wing thye,shemia fagan,0.009461738169193268
k joseph shekarchi,linus yale,0.009446974843740463
poldine carlo,dominic anthony marconi,0.009408890269696712
henrietta swan leavitt,stiles oliver clements,0.010015764273703098
henry bertrand price,brad benjamin,0.01002572663128376
john benjamin murphy,cleve gray,0.011428123340010643
lee jeannette,perry buck,0.009552674368023872
david em,arogyaswami paulraj,0.010121201165020466
randy pausch,shaw mark william,0.010962906293570995
cathy kratzert gerring,steve harrison,0.010339007712900639
randall n bills,jessica moore,0.01049818191677332
streeter smith,januarius macgahan,0.011876225471496582
lewis j feldmanjoshua friend,steven lee berk,0.009819288738071918
roger k summit,tammy townsend,0.01074129156768322
jesse reklaw,paul g pearson,0.011710390448570251
edmund beecher wilson,kurt willis collins hoover,0.012823761440813541
louis till,miller kerby a,0.009905497543513775
richardson catherine,john brooks wheelwright,0.010518718510866165
owen seyler,hodosh marc,0.011100945994257927
nick baughman,griffith peter,0.011164652183651924
michael flohr,alan j perlis,0.01238410547375679
karen black,frothingham ellen,0.010915019549429417
kerry oquinn,william mason,0.012458983808755875
joshua bryant,james d halsell,0.030415011569857597
