,answer1,answer2,label,berttrained
1297,Prime Minister H. H. Asquith,Herbert Henry Asquith,1.0,0.7021633386611938
1298,Prime Minister H. H. Asquith,Georges Benjamin Clemenceau,1.0,0.10270431637763977
1299,November through December,April,0.0,0.21675080060958862
1300,November through December,november,1.0,0.6984830498695374
1301,02330,1001,0.0,0.4339587688446045
1302,02330,128,0.0,0.16154460608959198
1303,02330,1906,0.0,0.283588707447052
1304,Virginia,the South,0.0,0.2503300607204437
1305,Virginia,"yorktown, virginia",2.0,0.5023841261863708
1306,Virginia,The Siege of Yorktown,2.0,0.11104550212621689
1307,Miguel DÃ­az-Canel,Donald Trump,0.0,0.1269359141588211
1308,Miguel DÃ­az-Canel,Barack Obama,0.0,0.1350429207086563
1309,Miguel DÃ­az-Canel,Miguel Daz - Canel,1.0,0.8493966460227966
1310,Miguel DÃ­az-Canel,miguel diaz - canel,1.0,0.5351346135139465
1311,Miguel DÃ­az-Canel,Miguel Mario Daz-Canel,1.0,0.8457410931587219
1312,Miguel DÃ­az-Canel,miguel d\u00edaz-canel,2.0,0.43988117575645447
1313,Buzz Lightyear,hamm the piggy bank,0.0,0.1529792845249176
1314,Buzz Lightyear,Randy Newman,0.0,0.17829300463199615
1315,Buzz Lightyear,Annie Hall,0.0,0.2359144687652588
1316,the corpus callosum,temporoparietal junction,0.0,0.14085069298744202
1317,the corpus callosum,the Equator,0.0,0.1862892061471939
1318,increased metabolism,dopamine,0.0,0.21692326664924622
1319,increased metabolism,secrete,1.0,0.22882652282714844
1320,increased metabolism,affects available energy,1.0,0.4174081087112427
1321,increased metabolism,produces adrenaline and noradrenaline,2.0,0.3656703531742096
1322,increased metabolism,release of adrenaline,2.0,0.3947838544845581
1323,increased metabolism,release adrenaline,2.0,0.3890732228755951
1324,increased metabolism,regulation of blood pressure and electrolyte balance,2.0,0.3724401593208313
1325,increased metabolism,epinephrine,2.0,0.19129137694835663
1326,increased metabolism,Adrenaline,2.0,0.3611314594745636
1327,Tigmanshu Dhulia,Shah Rukh Khan,0.0,0.3075503408908844
1328,Tigmanshu Dhulia,Salman Khan,0.0,0.2198183834552765
1329,Tigmanshu Dhulia,Raja Kumari,0.0,0.2069198489189148
1330,ten-digit,nine,0.0,0.3862491250038147
1331,ten-digit,ten,2.0,0.7611777186393738
1332,None,dh 7.5,0.0,0.10894176363945007
1333,None,$7.25,0.0,0.07460810244083405
1334,None,AED 6.5,0.0,0.16374559700489044
1335,None,hk $ 34. 50 per hour,0.0,0.03476521372795105
1336,None,11.16,0.0,0.20706738531589508
1337,None,15,0.0,0.27718278765678406
1338,None,$15.00,0.0,0.10767228156328201
1339,the spinal cord,triceps tendon,0.0,0.4349607825279236
1340,three,eleven,0.0,0.209256112575531
1341,three,12,0.0,0.19745853543281555
1342,three,13,0.0,0.3047679364681244
1343,three,six,0.0,0.24462708830833435
1344,three,11,0.0,0.27392303943634033
1345,three,3,1.0,0.9219055771827698
1346,China,Chinese court official Cai Lun,0.0,0.39987361431121826
1347,China,Papyrus,0.0,0.17904944717884064
1348,China,cai lun,2.0,0.24507026374340057
1349,The Undisputed Truth,Barrett Strong,0.0,0.13352295756340027
1350,The Undisputed Truth,the temptations,2.0,0.1134575828909874
1351,boxing,composer scott gayle,0.0,0.020867647603154182
1352,China,india,0.0,0.39255037903785706
1353,China,United States,2.0,0.39625218510627747
1354,below freezing,winter months,0.0,0.5207566618919373
1355,below freezing,winter,0.0,0.5514469742774963
1356,Bulgaria,Spain,0.0,0.2788466811180115
1357,Bulgaria,France,0.0,0.19829246401786804
1358,Bulgaria,germany,0.0,0.3066641688346863
1359,Bulgaria,England,0.0,0.2626597583293915
1360,E. Hamilton Lee,charles lindbergh,0.0,0.2184414267539978
1361,E. Hamilton Lee,Barry Goldwater,0.0,0.2235666811466217
1362,E. Hamilton Lee,James Harold Doolittle,0.0,0.25761130452156067
1363,E. Hamilton Lee,the wright brothers,0.0,0.1197865679860115
1364,E. Hamilton Lee,CBS,0.0,0.04263713210821152
1365,E. Hamilton Lee,Oscar,0.0,0.033941078931093216
1366,John Ellison,Gerry Goffin,0.0,0.20634834468364716
1367,John Ellison,Jerry Bock,0.0,0.2217252403497696
1368,Sanaa Lathan,reagan gomez - preston reagan amyre gomez - preston,0.0,-0.0323450043797493
1369,Sanaa Lathan,Sanaa McCoy Lathan,2.0,0.7874252200126648
1370,Drew Brees,peyton manning,0.0,0.18165558576583862
1371,English,hausa,0.0,0.22814777493476868
1372,English,West African Pidgin English,0.0,0.49246278405189514
1373,English,CFA franc,0.0,0.10313339531421661
1374,English,swahili,0.0,0.23044981062412262
1375,English,Torah,0.0,0.33843785524368286
1376,English,Portuguese,0.0,0.3283812999725342
1377,a contest,santa line,0.0,0.1626991182565689
1378,a contest,accident,0.0,0.18412329256534576
1379,a contest,gun,0.0,0.09606306254863739
1380,a contest,Red Rider Leg Lamp Company,0.0,0.07763417810201645
1381,a contest,the film,0.0,0.19069869816303253
1382,a contest,Red Ryder gun,0.0,0.07401269674301147
1383,a contest,the down payment,0.0,0.15384307503700256
1384,a contest,two,0.0,0.21878546476364136
1385,a contest,15,0.0,0.1470816284418106
1386,Annie,dave barnes,0.0,0.1852397471666336
1387,Annie,Miranda Lambert,0.0,0.10787560045719147
1388,Annie,Ross Copperman,0.0,0.07354187220335007
1389,Annie,"his wife, annie",1.0,0.5204023122787476
1390,1992,"june 13, 1973",2.0,0.14464004337787628
1391,1:43 scale,v8,0.0,0.18203528225421906
1392,1:43 scale,C,0.0,0.07327313721179962
1393,1:43 scale,four,0.0,0.17507784068584442
1394,1:43 scale,1 : 43,2.0,0.7660384774208069
1395,1:43 scale,1:43,2.0,0.8679801225662231
1396,Solomon,Egypt,0.0,0.1315716952085495
1397,Solomon,Arthur S. Maxwell,0.0,0.07920569181442261
1398,Solomon,King Solomon,2.0,0.7795615792274475
1399,Sara,Kira McLean,0.0,0.2447359561920166
1400,Sara,Samara Cook,0.0,0.5216274261474609
1401,Sara,Lucy Hale,0.0,0.16274726390838623
1402,Sara,Charlotte DiLaurentis,0.0,0.113532155752182
1403,Sara,ashley benson,0.0,0.296213299036026
1404,Sara,Mona Vanderwaal,0.0,0.17762728035449982
1405,Sara,sara harvey,2.0,0.62732994556427
1406,Patrick Duffy,diedrich bader,0.0,0.16255730390548706
1407,Patrick Duffy,Michael J. Fox,0.0,0.1372835785150528
1408,Patrick Duffy,"Michael \""Mike\"" Johnson",0.0,0.17721383273601532
1409,religion,freedom of speech,2.0,0.19420279562473297
1410,religion,freedom of the press,2.0,0.19249889254570007
1411,Stéphanie Szostak,romany malco,0.0,0.25136518478393555
1412,Stéphanie Szostak,Christina Moses,0.0,0.23713505268096924
1413,Stéphanie Szostak,Grace Park,0.0,0.12096955627202988
1414,Stéphanie Szostak,Allison Miller,0.0,0.12195871025323868
1415,Stéphanie Szostak,lizzy greene,0.0,0.10164173692464828
1416,Stéphanie Szostak,Odessa Young,0.0,0.2873680591583252
1417,Stéphanie Szostak,stephanie szostak,2.0,0.4276273846626282
1418,George Ezra,junior walker & the all stars,0.0,0.19390062987804413
1419,George Ezra,Ricochet,0.0,0.13376305997371674
1420,George Ezra,The Sundays,0.0,0.06600970774888992
1421,George Ezra,tim mcgraw,0.0,0.16636644303798676
1422,George Ezra,Snoop Dogg,0.0,0.0985463336110115
1423,George Ezra,Oh Land,0.0,0.2144913673400879
1424,shoulder sleeve,khaki,0.0,0.24928444623947144
1425,shoulder sleeve,United States Army,0.0,0.0777973011136055
1426,shoulder sleeve,on each shoulder,1.0,0.6391599774360657
1427,shoulder sleeve,on the upper left arm,1.0,0.37046393752098083
1428,shoulder sleeve,on the collar,1.0,0.3181755244731903
1429,shoulder sleeve,the upper left arm,1.0,0.37806838750839233
1430,shoulder sleeve,shoulder,2.0,0.8005818724632263
1431,Justin Rose,Dustin Johnson,0.0,0.30124059319496155
1432,Justin Rose,Bud Cauley,0.0,0.11416865140199661
1433,Justin Rose,Justin Thomas,0.0,0.595488429069519
1434,Rabindranath Tagore,Lata Mangeshkar,0.0,0.2966904938220978
1435,Rabindranath Tagore,Bankim Chandra Chattopadhyay,0.0,0.31958261132240295
1436,Rabindranath Tagore,Nusrat Fateh Ali Khan,0.0,0.31184834241867065
1437,Rabindranath Tagore,dakhina charan sen,0.0,0.15947899222373962
1438,Rabindranath Tagore,Omkarnath Thakur,0.0,0.3939817249774933
1439,Andrea Donna de Matteo,Denise Borino-Quinn,0.0,0.26790571212768555
1440,Andrea Donna de Matteo,Edie Falco,0.0,0.18244998157024384
1441,Andrea Donna de Matteo,drea de matteo,2.0,0.4051378071308136
1442,Richardson,rita skeeter,0.0,0.06075770780444145
1443,Richardson,Michael Gambon,0.0,0.35689282417297363
1444,Richardson,Danny Taylor,0.0,0.3025137484073639
1445,Richardson,miranda richardson,2.0,0.6223026514053345
1446,Max Lloyd-Jones,Tom,0.0,0.13051888346672058
1447,Max Lloyd-Jones,Ethan Brooke,0.0,0.22737769782543182
1448,Max Lloyd-Jones,stephen amell,0.0,0.19379152357578278
1449,Max Lloyd-Jones,Erin Krakow,0.0,0.09973515570163727
1450,Max Lloyd-Jones,Grant Bowler,0.0,0.29618674516677856
1451,Max Lloyd-Jones,daniel lissing,2.0,0.1326742023229599
1452,Klondike Kat,shang,0.0,0.16584694385528564
1453,Klondike Kat,defeating,0.0,0.044372666627168655
1454,Klondike Kat,Rear Admiral John Godfrey,0.0,0.3216233253479004
1455,Klondike Kat,Candyman,0.0,0.3231907784938812
1456,Klondike Kat,ewen montagu,0.0,0.14409133791923523
1457,Klondike Kat,Donny Osmond,0.0,0.3850378692150116
1458,Klondike Kat,The J.M. Smucker Company,0.0,-0.03070429153740406
1459,Klondike Kat,Savoir-Faire,0.0,0.11032561212778091
1460,Klondike Kat,Klondike,1.0,0.7214803695678711
1461,Furious 7,The Fate of the Furious,0.0,0.510820209980011
1462,Furious 7,The Fast and the Furious,0.0,0.4695039987564087
1463,Furious 7,"\""Fast Five\""",0.0,0.3171997368335724
1464,Furious 7,Fast & Furious 7,2.0,0.7834197282791138
1465,Alessia Cara,Imagine Dragons,0.0,0.13496069610118866
1466,Alessia Cara,Nickelback,0.0,0.17512312531471252
1467,Alessia Cara,Justin Timberlake,0.0,0.13081075251102448
1468,1686,1687,0.0,0.7385970950126648
1469,1686,1668,0.0,0.4166346490383148
1470,1686,1618,0.0,0.4128898084163666
1471,Jillian Mele,Fox News Live,0.0,-0.01796668767929077
1472,Jillian Mele,Fox News Channel,0.0,-0.05705806985497475
1473,Jillian Mele,steve doocy,1.0,0.14195287227630615
1474,Jillian Mele,Lauren Susan Green,1.0,0.267443984746933
1475,Jillian Mele,Patti Ann Browne,1.0,0.18094240128993988
1476,Jillian Mele,Brian Kilmeade,1.0,0.3360710144042969
1477,Jillian Mele,Lauren Green,1.0,0.30849090218544006
1478,40 million people,Utah,0.0,0.06921926140785217
1479,40 million people,the Metropolitan Water District of Southern California,0.0,0.17832109332084656
1480,40 million people,between 36 and 40 million people,1.0,0.8120232224464417
1481,Cassie Jo Stoddart,skylar annette neese,0.0,0.0736377015709877
1482,Cassie Jo Stoddart,Jennifer Ann Crecente,0.0,0.26431170105934143
1483,Cassie Jo Stoddart,Adrianne Leigh Reynolds,0.0,0.19518965482711792
1484,Cassie Jo Stoddart,Rachel Scott,0.0,0.31306588649749756
1485,Cassie Jo Stoddart,rachel joy scott,0.0,0.24487625062465668
1486,Cassie Jo Stoddart,2006,0.0,0.10950244218111038
1487,Cassie Jo Stoddart,Gwen Adams,0.0,0.1615726202726364
1488,Cassie Jo Stoddart,Jennifer Moore,0.0,0.2716486155986786
1489,Upstate New York,"Austin, Texas",0.0,0.28502723574638367
1490,Upstate New York,German,0.0,0.16219142079353333
1491,Upstate New York,Germany,0.0,0.17455396056175232
1492,One,three,0.0,0.32808586955070496
1493,One,Two,0.0,0.5192422270774841
1494,Tom Petty and the Heartbreakers,Sierra Leone's Refugee All Stars,0.0,0.15652194619178772
1495,Tom Petty and the Heartbreakers,Aerosmith,0.0,0.18843503296375275
1496,Tom Petty and the Heartbreakers,Andr\u00e9s Cantor,0.0,0.2016824185848236
1497,two,protons,0.0,0.22522783279418945
1498,two,98,0.0,0.16696691513061523
1499,two,three,2.0,0.23886319994926453
1500,southeastern,east africa,0.0,0.432104229927063
1501,southeastern,Indian Ocean,0.0,0.1301421970129013
1502,southeastern,the coast of East Africa,0.0,0.35901445150375366
1503,southeastern,southeastern coast of Africa,2.0,0.6621543169021606
1504,southeastern,Africa,2.0,0.07406946271657944
1505,1971,"April 12, 1971",0.0,0.6356437802314758
1506,1971,1970,0.0,0.7192333936691284
1507,between 1922 and 1931,1965,0.0,0.1343657225370407
1508,none,115,0.0,0.2365008145570755
1509,none,1521,0.0,0.1704820841550827
1510,none,13 killed,0.0,0.07531745731830597
1511,none,2459,0.0,0.16658899188041687
1512,none,2084 men,0.0,0.05161849781870842
1513,none,0,0.0,0.21445518732070923
1514,none,105,0.0,0.2301686704158783
1515,none,333,0.0,0.1713165044784546
1516,Miami,Southampton,0.0,0.19864943623542786
1517,Miami,Barcelona,1.0,0.25420665740966797
1518,Miami,"Barcelona, Spain",1.0,0.2227744609117508
1519,2018,"February 5, 2016",0.0,0.31793591380119324
1520,2018,14 November 2014,0.0,0.15851101279258728
1521,2018,january 2018,1.0,0.7333078980445862
1522,2018,11 January 2018,1.0,0.568489670753479
1523,eastern Turkey,the mountains of eastern anatolia,0.0,0.5185304284095764
1524,eastern Turkey,Al-Qurnah,0.0,0.11439958214759827
1525,eastern Turkey,the Persian Gulf,0.0,0.14958828687667847
1526,the 1st century,by 361 AD,0.0,0.21512869000434875
1527,the 1st century,361 AD,0.0,0.1613752692937851
1528,the 1st century,By the 4th century,0.0,0.34682655334472656
1529,the 1st century,"3 March 321,",0.0,0.1570114642381668
1530,the 1st century,by the 2nd century,2.0,0.6186863780021667
1531,1995,"1993, 1995",0.0,0.7930427193641663
1532,Larry Smith,Larry Bloom,0.0,0.4325411319732666
1533,Larry Smith,Bridgette Doremus,0.0,0.03517167642712593
1534,Larry Smith,Ian Mackley,0.0,0.15408694744110107
1535,Darwinian evolutionary theory,Herbert Spencer,0.0,0.2484435737133026
1536,Darwinian evolutionary theory,Principles of Biology,0.0,0.3727189004421234
1537,Darwinian evolutionary theory,Charles Darwin,2.0,0.6275524497032166
1538,constantly,moments before waking,0.0,0.10413182526826859
1539,constantly,a basic level,0.0,0.09009994566440582
1540,constantly,the fourth week,0.0,0.2917839586734772
1541,constantly,epinephrine,1.0,0.10048320889472961
1542,constantly,fight - or - flight response,2.0,0.10407852381467819
1543,constantly,fight-or-flight response,2.0,0.10281865298748016
1544,John Rzeznik,Elton John,0.0,0.3437945246696472
1545,John Rzeznik,Carlotta Campion,0.0,0.05363491177558899
1546,John Rzeznik,goo goo dolls,1.0,-0.0460284948348999
1547,Mavis Staples,Lindsey Buckingham,0.0,0.1713613122701645
1548,many,65,0.0,0.19951026141643524
1549,many,four,0.0,0.17055636644363403
1550,many,over 2080,1.0,0.1598823219537735
1551,many,2080,1.0,0.18079400062561035
1552,many,over 1100,1.0,0.20464961230754852
1553,many,over 200,1.0,0.25281262397766113
1554,Hephaestus,Peleus,0.0,0.4968503415584564
1555,Hephaestus,the god hephaestus,1.0,0.8101949691772461
1556,Andrée Bernard,michael dunn,0.0,0.13964614272117615
1557,Andrée Bernard,Lennard Pearce,0.0,0.19356536865234375
1558,Andrée Bernard,Jennifer Lawrence,0.0,0.17799779772758484
1559,Andrée Bernard,tefan avr,0.0,0.15068058669567108
1560,Andrée Bernard,Vas Blackwood,0.0,0.034863170236349106
1561,Andrée Bernard,tamzin outhwaite,0.0,0.04337196797132492
1562,Andrée Bernard,Sarah Duncan,0.0,0.16407066583633423
1563,Andrée Bernard,John Challis,0.0,0.09217438101768494
1564,Andrée Bernard,Andr\\u00e9e Bernard,0.0,0.657690167427063
1565,thirteenth,death anniversary,0.0,0.19866785407066345
1566,thirteenth,Daswan,0.0,0.19641703367233276
1567,thirteenth,babang luksa,0.0,0.11814074218273163
1568,thirteenth,Namakarana,0.0,0.16565971076488495
1569,thirteenth,gije,0.0,0.21673299372196198
1570,thirteenth,yahrzeit,0.0,0.23813730478286743
1571,thirteenth,reaping,0.0,0.08809900283813477
1572,thirteenth,Yom Kippur,0.0,0.20166859030723572
1573,Dean Martin,Connie Francis,1.0,0.15710662305355072
1574,16 March 2019,15 april 2018,0.0,0.509344756603241
1575,16 March 2019,"July 25, 2018",0.0,0.14465183019638062
1576,16 March 2019,5 August 2018,0.0,0.1547948569059372
1577,16 March 2019,Old Trafford,0.0,0.04152247682213783
1578,16 March 2019,10 December 2017,1.0,0.17902159690856934
1579,16 March 2019,11 november 2018,1.0,0.13961263000965118
1580,16 March 2019,2018,1.0,0.30900901556015015
1581,16 March 2019,7 April 2018,1.0,0.21747423708438873
1582,O(n),o( n ),0.0,0.8097540140151978
1583,O(n),O,0.0,0.7534241676330566
1584,O(n),24 hours or less,0.0,0.03846437856554985
1585,O(n),O(log n),0.0,0.7447684407234192
1586,Jason and Justin Draeger,Sally Struthers,0.0,0.20324380695819855
1587,Jason and Justin Draeger,Rob Reiner,0.0,0.33905652165412903
1588,Jason and Justin Draeger,Jacobs,2.0,0.16086578369140625
1589,Jason and Justin Draeger,Christian Jacobs,2.0,0.1987152397632599
1590,Jason and Justin Draeger,casey siemaszko,2.0,0.14176876842975616
1591,Jason and Justin Draeger,twins Jason and Justin Draeger,2.0,0.8324609994888306
1592,Poppy Drayton,jodi benson,0.0,0.27750176191329956
1593,Poppy Drayton,Loreto Peralta,0.0,0.2712685763835907
1594,Poppy Drayton,Jodi Marie Marzorati Benson,0.0,0.23109561204910278
1595,Poppy Drayton,Merrin Dungey,0.0,0.26529109477996826
1596,Poppy Drayton,patricia ann carroll,0.0,0.17900127172470093
1597,Poppy Drayton,Gina Gershon,0.0,0.15030211210250854
1598,July 2019,"december 1, 2017",2.0,0.377687007188797
1599,July 2019,"September 20, 2016",2.0,0.29319098591804504
1600,7 October 2018,october 2018,1.0,0.7328280806541443
1601,Sebastian Vettel,lewis hamilton,2.0,0.3204631805419922
1602,Texas,clemson tigers,0.0,0.16873157024383545
1603,Texas,Pittsburgh,0.0,0.16078689694404602
1604,Texas,Hawaii Warriors,0.0,0.26223868131637573
1605,Texas,Hairy Dawg,0.0,0.07339677214622498
1606,Texas,alabama crimson tide,0.0,0.10958117991685867
1607,Texas,Western Kentucky,0.0,0.2721771001815796
1608,Texas,Clemson,0.0,0.12097147852182388
1609,Fryda Wolff,amanda leighton,0.0,0.24452275037765503
1610,Fryda Wolff,Icona Pop,0.0,0.11590535938739777
1611,Fryda Wolff,Hammy,0.0,0.13666394352912903
1612,Fryda Wolff,skylar astin,0.0,0.17411136627197266
1613,Fryda Wolff,Kevin Michael Richardson,0.0,0.14027166366577148
1614,1787,1748,0.0,0.43497395515441895
1615,Football,Association football,1.0,0.7299941182136536
1616,Football,Basketball,1.0,0.2972242534160614
1617,season three,season eight,0.0,0.5221470594406128
1618,season three,the eighth-season finale,0.0,0.39739447832107544
1619,season three,season 9,0.0,0.47566214203834534
1620,18,95,0.0,0.14658160507678986
1621,18,over 670,0.0,0.15628646314144135
1622,18,22,0.0,0.3704310953617096
1623,18,5,1.0,0.25483226776123047
1624,18,2,1.0,0.26817724108695984
1625,18,14,1.0,0.3836655020713806
1626,Jury duty,Jus soli,0.0,0.22100912034511566
