,answer1,answer2,label,sas,f1,berttrained,bertvanilla,bi_encoder,bleu,rouge_L,meteor
876,"1,600 mm","1,600 mm (5 ft 3 in) broad gauge",1.0,0.7563564777374268,0.4,0.7661255598068237,0.7104105353355408,0.7520220279693604,0.0,0.5,0.2038043478260869
877,"1,435 mm","1,435 mm (4 ft 8 1⁄2 in) standard gauge",1.0,0.7438001036643982,0.3636363636363636,0.8094159364700317,0.6516257524490356,0.8270649909973145,0.0,0.4285714285714285,0.1856435643564356
878,760 mm,760 mm (2 ft 6 in) narrow gauge lines,1.0,0.6900569200515747,0.3636363636363636,0.7313187122344971,0.5676712393760681,0.7254521250724792,0.0,0.3636363636363636,0.1856435643564356
879,most seats,the most seats in the Legislative Assembly,1.0,0.7087532877922058,0.5714285714285715,0.5907881259918213,0.6742535233497621,0.5469455718994141,0.0,0.4444444444444445,0.2884615384615384
880,representatives,representatives elected to either house of parliament,1.0,0.6631014347076416,0.25,0.5613793730735779,0.5826645493507385,0.4934668838977814,0.0,0.25,0.078125
881,sports,sports tourism,1.0,0.488784521818161,0.6666666666666666,0.7376423478126526,0.7337414622306824,0.7274377942085266,0.0,0.6666666666666666,0.2631578947368421
882,regional cities,in regional cities,2.0,0.8864282369613647,0.8,0.8749449849128723,0.8905395865440369,0.8732408881187439,0.0,0.8,0.6465517241379309
883,about one-eighth the number,about one-eighth,2.0,0.9041776657104492,0.8,0.9485362768173218,0.8558871746063232,0.962451994419098,0.0,0.7499999999999999,0.8522727272727273
884,from 1562 to 1598,1562 to 1598,2.0,0.9524254202842712,0.8571428571428571,0.9705238342285156,0.9197365641593932,0.9723348021507264,0.0,0.8571428571428571,0.949820788530466
885,Amboise plot,Amboise,1.0,0.7293259501457214,0.6666666666666666,0.7095301747322083,0.881946325302124,0.6325861215591431,0.0,0.6666666666666666,0.4545454545454545
886,availability of the Bible in vernacular languages,the Bible in vernacular languages,1.0,0.9388882517814636,0.8,0.8945413827896118,0.8723995089530945,0.9114468097686768,0.6147881529512643,0.8333333333333333,0.9576923076923076
887,Around 1294,1294,1.0,0.9180037379264832,0.6666666666666666,0.9241358637809752,0.8208610415458679,0.9334344863891602,0.0,0.6666666666666666,0.4545454545454545
888,at the Cape of Good Hope,Cape of Good Hope,2.0,0.9206757545471193,0.8888888888888891,0.8061058521270752,0.8685040473937988,0.8027035593986511,0.5081327481546147,0.8,0.9449404761904764
889,"Charleston, South Carolina",Charleston,1.0,0.830951452255249,0.5,0.8386480212211609,0.6516339778900146,0.8220678567886353,0.0,0.5,0.3846153846153847
890,the British Landgrave Edmund Bellinger,Edmund Bellinger,2.0,0.7197463512420654,0.6666666666666666,0.745659351348877,0.7067992091178894,0.7192833423614502,0.0,0.5714285714285715,0.8152173913043478
891,Pons,Pons in France,1.0,0.6536757349967957,0.5,0.7569101452827454,0.7931162118911743,0.7201470136642456,0.0,0.5,0.1785714285714285
892,William III of Orange,Stadtholder William III of Orange,2.0,0.8172482848167419,0.8888888888888891,0.8965941667556763,0.7633715867996216,0.9000113010406494,0.7788007830714049,0.888888888888889,0.8099489795918368
893,their own militia,the Huguenots had their own militia,1.0,0.6540433764457703,0.7499999999999999,0.6737922430038452,0.6848989129066467,0.6115288734436035,0.0,0.6666666666666666,0.5165692007797271
894,one million,Approximately one million,1.0,0.9219336509704592,0.8,0.8747319579124451,0.8322307467460632,0.900094747543335,0.0,0.8,0.6465517241379309
895,"""Huguenot Street Historic District"" in New Paltz",Huguenot Street Historic District,1.0,0.7698998451232909,0.7272727272727273,0.7790900468826294,0.7795820832252502,0.7470365762710571,0.0,0.7272727272727273,0.8819444444444445
896,"an estimated total of 75,000 to 100,000 people","75,000 to 100,000",1.0,0.9566600918769836,0.6,0.8986108899116516,0.8063550591468811,0.9188741445541382,0.0,0.6666666666666666,0.8412698412698413
897,ca. 2 million,2 million,1.0,0.9043410420417786,0.8,0.9011412858963012,0.7428669333457947,0.9182324409484864,0.0,0.8,0.8522727272727273
898,the revocation of the Edict of Nantes,Edict of Nantes,1.0,0.6404029130935669,0.7499999999999999,0.8423848748207092,0.7667691111564636,0.834349513053894,0.0,0.6,0.866013071895425
899,"Kent, particularly Sandwich, Faversham and Maidstone","Sandwich, Faversham and Maidstone",1.0,0.732330858707428,0.8,0.8603606224060059,0.8970235586166382,0.8438518047332764,0.5081327481546147,0.8,0.939622641509434
900,a High Sheriff and one of the founders of the Bank of Ireland,High Sheriff,1.0,0.5005812048912048,0.3333333333333333,0.4724453091621399,0.6193419098854065,0.3837949633598328,0.0,0.2666666666666667,0.6048387096774195
901,granted the Protestants equality with Catholics,granted the Protestants equality,1.0,0.7630444169044495,0.7499999999999999,0.8944714665412903,0.9037204384803772,0.8884828090667725,0.5081327481546147,0.8,0.9449404761904764
902,the founding of new Protestant churches,founding of new Protestant churches in Catholic-controlled regions,1.0,0.6669415235519409,0.7692307692307693,0.8383469581604004,0.7750394940376282,0.8363409042358398,0.5444460596606694,0.6666666666666667,0.6384615384615385
903,wine industry,wine,1.0,0.8964030742645264,0.6666666666666666,0.8612048029899597,0.7215948700904846,0.8363436460494995,0.0,0.6666666666666666,0.4545454545454545
904,"Charleston, South Carolina",Charleston,1.0,0.830951452255249,0.5,0.8386480212211609,0.6516339778900146,0.8220678567886353,0.0,0.5,0.3846153846153847
905,in protest against the occupation of Prussia by Napoleon,in protest,1.0,0.3032114207744598,0.4,0.4992840588092804,0.6344755291938782,0.4524704813957214,0.0,0.3636363636363636,0.6944444444444445
906,the Catholic Church in the region,Catholic Church,1.0,0.8362307548522949,0.6666666666666666,0.817171037197113,0.7594498991966248,0.821165919303894,0.0,0.5,0.78125
907,12 May 1705,1705,1.0,0.6161475777626038,0.5,0.7804843187332153,0.6128877401351929,0.7855132222175598,0.0,0.5,0.4166666666666667
908,"""Apologie""","Apologie"" of William the Silent",1.0,0.5022332072257996,0.4,0.5957196354866028,0.7547749876976013,0.5459622144699097,0.0,0.3333333333333333,0.3289473684210526
909,the doctrine of transubstantiation,doctrine of transubstantiation during Mass,1.0,0.7966840863227844,0.7499999999999999,0.8178721070289612,0.8708492517471313,0.7814109325408936,0.0,0.6666666666666665,0.600907029478458
910,Williamite war,Williamite,1.0,0.6330753564834595,0.6666666666666666,0.8581044673919678,0.8528567552566528,0.8471804857254028,0.0,0.6666666666666666,0.4545454545454545
911,flax cultivation,flax,1.0,0.8930174708366394,0.6666666666666666,0.7600304484367371,0.8671904802322388,0.7244729995727539,0.0,0.6666666666666666,0.4545454545454545
912,Irish linen industry,linen,1.0,0.6810469627380371,0.5,0.5668770670890808,0.5612680315971375,0.4908383190631866,0.0,0.5,0.4166666666666667
913,Prince Louis de Condé,Louis de Condé,2.0,0.8599885106086731,0.8571428571428571,0.9020994305610656,0.896000325679779,0.908416211605072,0.0,0.8571428571428571,0.949820788530466
914,Count Ludwig von Nassau-Saarbrücken,Ludwig von Nassau-Saarbrücken,2.0,0.8782418966293335,0.8571428571428571,0.8873206973075867,0.9496618509292604,0.8734272718429565,0.0,0.9090909090909092,0.949820788530466
915,they were accepted and allowed to worship freely,allowed to worship freely,1.0,0.7851595282554626,0.6666666666666666,0.8581182956695557,0.7891547083854675,0.8477653861045837,0.345720784641941,0.6666666666666666,0.9019886363636364
916,"little Hugos, or those who want Hugo",little Hugos,1.0,0.7802310585975647,0.4444444444444445,0.7688249945640564,0.7249138355255127,0.7378982305526733,0.0,0.4444444444444445,0.7211538461538463
917,double or triple non-French linguistic origins,non-French linguistic origins,1.0,0.7071463465690613,0.6666666666666666,0.8020135164260864,0.8161365985870361,0.6961367130279541,0.0,0.7272727272727273,0.8922558922558923
918,Jean Cauvin (John Calvin),Jean Cauvin,2.0,0.8117161393165588,0.6666666666666666,0.8155629634857178,0.7990029454231262,0.7884398102760315,0.0,0.6666666666666666,0.78125
919,acted increasingly aggressively to force the Huguenots to convert,aggressively,1.0,0.5364462733268738,0.2222222222222222,0.4364749491214752,0.4997801780700684,0.3829461336135864,0.0,0.1999999999999999,0.2777777777777778
920,"John Pell, Lord of Pelham Manor",John Pell,2.0,0.7030692100524902,0.5,0.6922863125801086,0.7481151223182678,0.6506475210189819,0.0,0.5,0.75
921,into the nineteenth century,well into the nineteenth century,1.0,0.9492200613021852,0.8571428571428571,0.961309552192688,0.8941794633865356,0.963269591331482,0.7788007830714049,0.888888888888889,0.8099489795918368
922,Huguenots furnished two new regiments,two new regiments,1.0,0.6697713136672974,0.7499999999999999,0.7011389136314392,0.6650518774986267,0.650273859500885,0.0,0.7499999999999999,0.920138888888889
923,Federal Minister of the Interior,Minister of the Interior,2.0,0.8472949266433716,0.8571428571428571,0.8497095108032227,0.9071900844573976,0.8456091284751892,0.668740304976422,0.888888888888889,0.9679878048780488
924,solar,solar power,1.0,0.8033852577209473,0.6666666666666666,0.8597218990325928,0.7645248174667358,0.8510974049568176,0.0,0.6666666666666666,0.2631578947368421
925,Rankine,Rankine cycle,1.0,0.6522495746612549,0.6666666666666666,0.8247599601745605,0.8274505138397217,0.809550404548645,0.0,0.6666666666666666,0.2631578947368421
926,1712,around 1712,1.0,0.8420884609222412,0.6666666666666666,0.897373616695404,0.6976334452629089,0.8990064859390259,0.0,0.6666666666666666,0.2631578947368421
927,Abercynon,Abercynon in south Wales,2.0,0.7136836647987366,0.4,0.7930362820625305,0.8027560114860535,0.7798302173614502,0.0,0.4,0.1351351351351351
928,Wales,south Wales,1.0,0.5992316007614136,0.6666666666666666,0.651034951210022,0.653497576713562,0.6677762269973755,0.0,0.6666666666666666,0.2631578947368421
929,lower-pressure boiler feed water,water,1.0,0.6311557292938232,0.4,0.365799218416214,0.4722564220428467,0.3313382267951965,0.0,0.3333333333333333,0.3846153846153847
930,three,three or four,1.0,0.7199378013610841,0.5,0.67783522605896,0.7415505647659302,0.6518702507019043,0.0,0.5,0.1785714285714285
931,quadruple expansion engines,quadruple,1.0,0.5738502144813538,0.5,0.7665729522705078,0.8148825168609619,0.7740842700004578,0.0,0.5,0.4166666666666667
932,lengthening rubbing surfaces of the valve,lengthening rubbing surfaces,1.0,0.7161242365837097,0.7499999999999999,0.7093659043312073,0.8529319763183594,0.6651907563209534,0.0,0.6666666666666666,0.8922558922558923
933,first,first century AD,1.0,0.3604486584663391,0.5,0.4705730080604553,0.5483112931251526,0.4476567506790161,0.0,0.5,0.1785714285714285
934,late,late part,1.0,0.8936731815338135,0.6666666666666666,0.7517924308776855,0.7205569744110107,0.7308595180511475,0.0,0.6666666666666666,0.2631578947368421
935,several hundred,several hundred horsepower,1.0,0.3575595021247864,0.8,0.7600899338722229,0.841720461845398,0.761376678943634,0.0,0.8,0.6465517241379309
936,electric,electric heating element,1.0,0.3033855557441711,0.5,0.6564579010009766,0.644037127494812,0.6187703609466553,0.0,0.5,0.1785714285714285
937,port,additional port,1.0,0.6946053504943848,0.6666666666666666,0.6877597570419312,0.7391415238380432,0.6419399976730347,0.0,0.6666666666666666,0.2631578947368421
938,565,565 °C,1.0,0.689419686794281,0.6666666666666666,0.9123114943504332,0.7813123464584351,0.9167181253433228,0.0,0.6666666666666666,0.2631578947368421
939,Stockton and Darlington,Stockton and Darlington Railway,1.0,0.5758156180381775,0.8571428571428571,0.9293240308761596,0.8290450572967529,0.942648947238922,0.0,0.8571428571428571,0.754985754985755
940,cylinder volume,cylinder,1.0,0.8152813911437988,0.6666666666666666,0.8635320663452148,0.7812894582748413,0.8462500572204591,0.0,0.6666666666666666,0.4545454545454545
941,reciprocating steam engines,reciprocating,1.0,0.5867312550544739,0.5,0.4731336832046509,0.8151704668998718,0.4363436102867127,0.0,0.5,0.4166666666666667
