,answer1,answer2,label,bi_encoder,f1
1833,Vince Gill,Matt Walst,0.0,0.16060994565486908,0.28571428571428575
3353,Opposite,Trunk,0.0,0.1607174575328827,0.28571428571428575
2147,Armistice of 11 November 1918,Warhouse,0.0,0.161467507481575,0.28571428571428575
650,powerful local supporter,Lord of the Manor,1.0,0.16147814691066742,0.28571428571428575
32,the caval opening,right atrium of the heart,0.0,0.16150212287902832,0.28571428571428575
1160,Elizabeth II,Franklin D. Roosevelt,0.0,0.161574587225914,0.28571428571428575
2041,Phillip Danault,Jacques Cartier,0.0,0.1616280972957611,0.28571428571428575
210,1664,Surat,2.0,0.16173838078975677,0.28571428571428575
596,French Algeria,the UK,2.0,0.16186851263046265,0.28571428571428575
1231,Taraji P. Henson,John C. Reilly,0.0,0.16189633309841156,0.28571428571428575
3602,Esther 8:9,Matthew 7:12,0.0,0.1620255708694458,0.28571428571428575
2898,two sides of equal length,the third side,0.0,0.16220709681510925,0.28571428571428575
92,The Pacific standard time zone,8 : 00 p. m.,1.0,0.16249823570251465,0.28571428571428575
1401,Sara,Lucy Hale,0.0,0.16262736916542053,0.28571428571428575
1621,18,over 670,0.0,0.16262802481651306,0.28571428571428575
157,controlling interest,100,0.0,0.16289496421813965,0.28571428571428575
920,Ayesha,Pom Klementieff,0.0,0.1629214882850647,0.28571428571428575
2074,"978,000,000",1.6 billion,0.0,0.16315869987010956,0.28571428571428575
3428,control access to a resource,to make transactions,1.0,0.1632739007472992,0.28571428571428575
2641,Brazil,Cascade Caverns,0.0,0.16328133642673492,0.28571428571428575
2320,The Ontario Food Terminal,st. lawrence market,1.0,0.16339059174060822,0.28571428571428575
1996,"January 15, 2019","April 10, 2018",1.0,0.16351714730262756,0.28571428571428575
2910,over 18%,1.13%,0.0,0.1636703610420227,0.28571428571428575
2161,"""Formality""",season 3 episode 13,0.0,0.16374559700489044,0.28571428571428575
1596,Poppy Drayton,patricia ann carroll,0.0,0.16383010149002075,0.28571428571428575
3351,Opposite,primary growth,0.0,0.16389572620391846,0.28571428571428575
216,Martha Graham,Kelly Clarkson,0.0,0.16407915949821472,0.28571428571428575
464,amino acid,Vitamin C,0.0,0.16438136994838715,0.28571428571428575
1096,the father of the radio,Italian inventor Guglielmo Marconi,2.0,0.1645182967185974,0.28571428571428575
3321,Bhairon Singh Shekhawat,john c. calhoun,1.0,0.16455267369747162,0.28571428571428575
1496,Tom Petty and the Heartbreakers,Andr\u00e9s Cantor,0.0,0.1645951122045517,0.28571428571428575
1788,Tate Stevens,shayne ward,1.0,0.16462840139865875,0.28571428571428575
3164,John Sullivan,harry von tilzer,0.0,0.16483604907989502,0.28571428571428575
1520,2018,14 November 2014,0.0,0.16488367319107056,0.28571428571428575
1487,Cassie Jo Stoddart,Gwen Adams,0.0,0.164897620677948,0.28571428571428575
406,several victims,serena mason,2.0,0.1650947630405426,0.28571428571428575
3617,Saffron,stigmas and styles,0.0,0.16510221362113953,0.28571428571428575
2659,135 minutes,10,0.0,0.16513147950172424,0.28571428571428575
2294,self-perfection,Flying,0.0,0.16521602869033813,0.28571428571428575
451,for all penalties,2020,0.0,0.1652514636516571,0.28571428571428575
3603,Esther 8:9,John 3:16,0.0,0.16537892818450928,0.28571428571428575
31,George M. Cohan,Lee Thomas Miller,0.0,0.16539636254310608,0.28571428571428575
267,the spirit of perverseness,the impression of pluto,0.0,0.16556593775749207,0.28571428571428575
3076,McLean,William Butler Yeats,0.0,0.16562750935554504,0.28571428571428575
3456,Hayley McFarland,Tim Roth,0.0,0.16583937406539917,0.28571428571428575
2020,Nick Sager,Walter Lane Smith III,0.0,0.16584865748882294,0.28571428571428575
1334,None,AED 6.5,0.0,0.16586185991764069,0.28571428571428575
2906,Miranda Richardson,an enchantress,2.0,0.16592562198638916,0.28571428571428575
1130,3,10,0.0,0.1659809798002243,0.28571428571428575
2460,coati,Fred Newman,0.0,0.16606435179710388,0.28571428571428575
591,Missy Peregrym,Zeeko Zaki,1.0,0.1661989986896515,0.28571428571428575
2433,20–40 million,as many as a thousand,0.0,0.16620613634586334,0.28571428571428575
3357,General Sweet Mayhem,Phyllis,0.0,0.16629740595817566,0.28571428571428575
81,Father Christmas,peace on Earth and good will toward men,2.0,0.16637693345546722,0.28571428571428575
1276,50 First Dates,drive,0.0,0.16668155789375305,0.28571428571428575
2250,"near Tully, Queensland",Melbourne,0.0,0.16698351502418518,0.28571428571428575
757,"Houston, Texas",McLane Stadium,0.0,0.16705553233623505,0.28571428571428575
3207,angiosperms,Mammaliaformes,0.0,0.16710275411605835,0.28571428571428575
2664,Sugar maple,acer saccharum,0.0,0.16728894412517548,0.28571428571428575
617,Pratap Nagar Metro Station,Dilshad Garden,0.0,0.16729189455509186,0.28571428571428575
1317,the corpus callosum,the Equator,0.0,0.1673126220703125,0.28571428571428575
3464,Sebastian Vettel,Nico Rosberg,1.0,0.1673451066017151,0.28571428571428575
2202,Tammany Hall,William Magear Tweed,2.0,0.16768360137939453,0.28571428571428575
53,Daniel Radcliffe,michael gambon,0.0,0.1679724007844925,0.28571428571428575
340,the Middle East,sahel,1.0,0.1680542230606079,0.28571428571428575
2968,Sir John Abbott,Louis Botha,0.0,0.16814115643501282,0.28571428571428575
1408,Patrick Duffy,"Michael \""Mike\"" Johnson",0.0,0.16819123923778534,0.28571428571428575
1131,3,seven,0.0,0.1686728447675705,0.28571428571428575
2770,Matthew Jerome Barr,Kevin Costner,0.0,0.16872507333755493,0.28571428571428575
1007,asymmetrical federalism,a multi - party representative democracy,1.0,0.1688120812177658,0.28571428571428575
527,1950,between 1986 and 1995,0.0,0.1688847541809082,0.28571428571428575
3243,1857,10 july 1806,0.0,0.16894616186618805,0.28571428571428575
578,"""Formality""",sixth season,0.0,0.1689734160900116,0.28571428571428575
1562,Andrée Bernard,Sarah Duncan,0.0,0.1691235899925232,0.28571428571428575
48,Daniel Mar,Nick Slater,0.0,0.16917634010314941,0.28571428571428575
2892,The dealer,community cards,0.0,0.16943353414535522,0.28571428571428575
2191,Brontis Jodorowsky,Claudia Kim,0.0,0.16945567727088928,0.28571428571428575
1586,Jason and Justin Draeger,Sally Struthers,0.0,0.16948090493679047,0.28571428571428575
2879,Adam Vinatieri,Morten Andersen,1.0,0.16952280700206757,0.28571428571428575
1983,1989–90,2005,0.0,0.1697162687778473,0.28571428571428575
2801,Lightning,ChargeBox,0.0,0.16976946592330933,0.28571428571428575
2739,by the 5th century,382 ad,0.0,0.17003488540649414,0.28571428571428575
2956,2016,July 7,0.0,0.17050564289093018,0.28571428571428575
3120,the U.S. Senate,Vice President George Clinton,0.0,0.1710355579853058,0.28571428571428575
1995,"January 15, 2019","october 10, 2017",1.0,0.17106899619102478,0.28571428571428575
3534,E!,Anthony Anderson,0.0,0.17116311192512512,0.28571428571428575
2307,Kristian Kordula,tefan avr,0.0,0.1711801290512085,0.28571428571428575
1756,Mick Malthouse,Bill Belichick,0.0,0.17126819491386414,0.28571428571428575
1927,Eva Mendes,Tyrese Gibson,0.0,0.17133651673793793,0.28571428571428575
436,The Monuments Men,New York City,0.0,0.1714640110731125,0.28571428571428575
1193,"Santa Clara, California",mercedes-benz stadium,1.0,0.17149436473846436,0.28571428571428575
438,2016,"february 5, 2017",0.0,0.17154160141944885,0.28571428571428575
3029,155th,100,1.0,0.17154720425605774,0.28571428571428575
3104,Lego,Bridgestone,0.0,0.17158453166484833,0.28571428571428575
417,the steering mechanism,ten,0.0,0.17168787121772766,0.28571428571428575
3489,the species of the subject,The pons,0.0,0.17174848914146423,0.28571428571428575
3601,Esther 8:9,john 3 : 16,0.0,0.17177361249923706,0.28571428571428575
2106,Recipe No. 21,1972,0.0,0.17183968424797058,0.28571428571428575
637,OWN,Channel 115,0.0,0.1719604730606079,0.28571428571428575
1404,Sara,Mona Vanderwaal,0.0,0.17200390994548798,0.28571428571428575
2511,Joseph Juran,Dorian Shainin,1.0,0.1721033751964569,0.28571428571428575
1302,02330,128,0.0,0.17210653424263,0.28571428571428575
86,Oral Torah,Shulchan Aruch,0.0,0.1721990704536438,0.28571428571428575
1844,"Central Java, Indonesia",Srirangam,0.0,0.1723984181880951,0.28571428571428575
1809,ancient Greek and Roman theatre,Egypt,2.0,0.17243275046348572,0.28571428571428575
3366,Harold Perrineau,ryan destiny,0.0,0.17262758314609528,0.28571428571428575
2167,Henry Loeb III,Thornton,0.0,0.17267945408821106,0.28571428571428575
3236,naturally replenished,England,0.0,0.17269295454025269,0.28571428571428575
2308,Kristian Kordula,Gavin Alexander Houston,0.0,0.1727331578731537,0.28571428571428575
546,size,parasites,0.0,0.17279696464538574,0.28571428571428575
2725,modified for faster speed,Mercury,0.0,0.1728813797235489,0.28571428571428575
1703,Jessica,malorie shannon,0.0,0.17311236262321472,0.28571428571428575
1495,Tom Petty and the Heartbreakers,Aerosmith,0.0,0.17318059504032135,0.28571428571428575
3043,235 or 236,Democratic Party,0.0,0.1732201725244522,0.28571428571428575
1479,40 million people,the Metropolitan Water District of Southern California,0.0,0.1732425093650818,0.28571428571428575
3334,10 lords a-leaping,a lizard,0.0,0.17367124557495117,0.28571428571428575
2117,"Gloomhaven, Cephalofair Games",rampage,0.0,0.17371028661727905,0.28571428571428575
3572,graphite or metal,copper,1.0,0.1738167405128479,0.28571428571428575
906,Mentuhotep II,King Solomon,0.0,0.17397908866405487,0.28571428571428575
2285,"39,250",61819,0.0,0.17400401830673218,0.28571428571428575
2792,Heaven,niagara river gorge,0.0,0.17407436668872833,0.28571428571428575
1104,American Express Company,MBNA America,0.0,0.174096018075943,0.28571428571428575
217,Martha Graham,Isadora Duncan,1.0,0.17423613369464874,0.28571428571428575
633,Laura,Tom,0.0,0.17431947588920593,0.28571428571428575
3420,Anthony Mackie,Kate Mara,0.0,0.17442679405212402,0.28571428571428575
1243,a typewriter ribbon,paper bag,0.0,0.17460355162620544,0.28571428571428575
2607,The 1935Â Labor Day hurricane,Wilma,0.0,0.1746310293674469,0.28571428571428575
1393,1:43 scale,four,0.0,0.17476025223731995,0.28571428571428575
1578,16 March 2019,10 December 2017,1.0,0.17479810118675232,0.28571428571428575
785,UCF Knights,New England Patriots,1.0,0.17501544952392578,0.28571428571428575
1550,many,over 2080,1.0,0.17506395280361176,0.28571428571428575
1377,a contest,santa line,0.0,0.17510104179382324,0.28571428571428575
89,The Pacific standard time zone,01:00 LST,0.0,0.1755097210407257,0.28571428571428575
1612,Fryda Wolff,skylar astin,0.0,0.17555871605873108,0.28571428571428575
3558,Minnesota Vikings,carolina panthers,0.0,0.17568930983543396,0.28571428571428575
3200,Thalia Grace,aphrodite,0.0,0.17606496810913086,0.28571428571428575
1033,Eden Hazard,Lionel Messi,0.0,0.17624375224113464,0.28571428571428575
3306,I.Â King Jordan,Robert P. McGregor,0.0,0.17632487416267395,0.28571428571428575
1190,John Jefferson Williams,albert henry woolson,0.0,0.17634661495685577,0.28571428571428575
2156,"""Somber News""",12600476,0.0,0.17640334367752075,0.28571428571428575
1557,Andrée Bernard,Lennard Pearce,0.0,0.1764126718044281,0.28571428571428575
1091,the father of the radio,bernie taupin,0.0,0.17686671018600464,0.28571428571428575
765,"January 8, 2019",since 2 October 2017,0.0,0.17698605358600616,0.28571428571428575
3354,Opposite,decussate,0.0,0.1771085560321808,0.28571428571428575
1926,Eva Mendes,Devon Edwenna Aoki,0.0,0.1772962510585785,0.28571428571428575
1757,Mick Malthouse,Brent Harvey,0.0,0.17753246426582336,0.28571428571428575
2364,Sanjay Basu,Raja,0.0,0.17769189178943634,0.28571428571428575
2812,Has a material bilateral mistake,voidable contract,0.0,0.1777058243751526,0.28571428571428575
1490,Upstate New York,German,0.0,0.17784729599952698,0.28571428571428575
3322,Bhairon Singh Shekhawat,George Clinton,1.0,0.1778525710105896,0.28571428571428575
1717,He­lium,atomic number 30,0.0,0.17789357900619507,0.28571428571428575
3142,"Jackson ""Jack"" Maine",lukas nelson,0.0,0.17804038524627686,0.28571428571428575
2749,Surekha Yadav,violet constance jessop,0.0,0.17831961810588837,0.28571428571428575
1102,"""Highway of Tears""",Blood Magic,0.0,0.17852988839149475,0.28571428571428575
3614,8:46Â a.m.,April,0.0,0.17866821587085724,0.28571428571428575
1568,thirteenth,Namakarana,0.0,0.17873147130012512,0.28571428571428575
2803,Sodium acetate,cytochrome a,0.0,0.17903557419776917,0.28571428571428575
1602,Texas,clemson tigers,0.0,0.17920523881912231,0.28571428571428575
512,All 14 districts,south kerala,1.0,0.17922168970108032,0.28571428571428575
2075,"978,000,000",1.65 billion,0.0,0.1793496161699295,0.28571428571428575
1418,George Ezra,junior walker & the all stars,0.0,0.17943498492240906,0.28571428571428575
1167,155,one,0.0,0.17957638204097748,0.28571428571428575
647,powerful local supporter,law lords,0.0,0.1796988695859909,0.28571428571428575
2701,McDonald v. Smith,the First Amendment,0.0,0.17998406291007996,0.28571428571428575
2306,Kristian Kordula,John Richard Schneider,0.0,0.18004952371120453,0.28571428571428575
1841,Emmanuel Piñol,Sonny Perdue,0.0,0.18051429092884064,0.28571428571428575
1111,the 104th Congress,Mexico,0.0,0.18051619827747345,0.28571428571428575
2623,8,26,0.0,0.18056996166706085,0.28571428571428575
2887,Clayton Kershaw,Los Angeles Dodgers,0.0,0.18074005842208862,0.28571428571428575
1635,Canute the Great,927,0.0,0.18078522384166718,0.28571428571428575
3037,Congress,James Madison,0.0,0.18082071840763092,0.28571428571428575
2026,the Welsh language name llwyd,English,0.0,0.18089041113853455,0.28571428571428575
2027,the Welsh language name llwyd,The Andy Griffith Show,0.0,0.181071475148201,0.28571428571428575
2203,222,125,0.0,0.18108537793159485,0.28571428571428575
1466,Alessia Cara,Nickelback,0.0,0.18124760687351227,0.28571428571428575
1924,Morarji Desai,jawaharlal nehru,0.0,0.18126527965068817,0.28571428571428575
803,"15,589 sq mi",13,0.0,0.18149220943450928,0.28571428571428575
3295,82 minutes,20,0.0,0.18159982562065125,0.28571428571428575
3027,155th,123rd,1.0,0.18160033226013184,0.28571428571428575
2322,The Ontario Food Terminal,Chinatowns,1.0,0.18186421692371368,0.28571428571428575
229,Ashtavakra,Yama,0.0,0.18190732598304749,0.28571428571428575
1764,Brent,European Union,0.0,0.18197791278362274,0.28571428571428575
2524,Gloria Sherry,Polly Cutter,0.0,0.18200209736824036,0.28571428571428575
1713,Titans,jacksonville jaguars,0.0,0.1820293813943863,0.28571428571428575
1156,Elizabeth II,donald trump,0.0,0.18204939365386963,0.28571428571428575
1866,2256–2257,arclight hollywood,0.0,0.18218711018562317,0.28571428571428575
3072,"1,000,000",20 million,0.0,0.1822241246700287,0.28571428571428575
3419,Anthony Mackie,Arlen Alexander Escarpeta,0.0,0.18224722146987915,0.28571428571428575
2219,1100ml,14,0.0,0.18235990405082703,0.28571428571428575
1965,the 18th century Caribbean,Spain,0.0,0.1825006753206253,0.28571428571428575
2348,The discovery of hyperbolic geometry,the copernican revolution,2.0,0.18266819417476654,0.28571428571428575
3257,43,96,0.0,0.1826769858598709,0.28571428571428575
123,Hermes,Lou,0.0,0.1827172338962555,0.28571428571428575
2917,May - August 2007,March 1963,0.0,0.1827278733253479,0.28571428571428575
26,oleic acid,monounsaturated,0.0,0.18279071152210236,0.28571428571428575
2711,Marina Bay in Singapore,Downtown Core,2.0,0.18280461430549622,0.28571428571428575
1072,Snoopy,Woodstock,0.0,0.18282398581504822,0.28571428571428575
169,Toby Damon,jack pearson,0.0,0.18284590542316437,0.28571428571428575
2458,coati,Giant otter,0.0,0.18286527693271637,0.28571428571428575
3287,heartbreak song,Highly Suspect,0.0,0.18296444416046143,0.28571428571428575
264,the spirit of perverseness,fiend,0.0,0.18309158086776733,0.28571428571428575
1314,Buzz Lightyear,Randy Newman,0.0,0.18310397863388062,0.28571428571428575
3364,Harold Perrineau,Terrence J,0.0,0.1831779181957245,0.28571428571428575
2385,74,two,0.0,0.18323668837547302,0.28571428571428575
790,thirty,245,0.0,0.18334418535232544,0.28571428571428575
3323,Bhairon Singh Shekhawat,Walter Mondale,1.0,0.1833685040473938,0.28571428571428575
2299,Fantasia,mary poppins,0.0,0.1842653900384903,0.28571428571428575
3412,ï¿½,white question mark,0.0,0.1843186914920807,0.28571428571428575
2410,Royal Automobile Club,Resource Access Control Facility,0.0,0.184417724609375,0.28571428571428575
3531,E!,Ellen DeGeneres,0.0,0.18449163436889648,0.28571428571428575
743,southern and east coasts,England,1.0,0.1844938099384308,0.28571428571428575
924,the current domestic posting rate,non-denominated,0.0,0.18457958102226257,0.28571428571428575
3523,Peter Pyrrh,jimmy carter,0.0,0.18467286229133606,0.28571428571428575
1006,asymmetrical federalism,a multi-party representative democracy,0.0,0.18468716740608215,0.28571428571428575
2700,McDonald v. Smith,judicial,0.0,0.1848800778388977,0.28571428571428575
2194,Brontis Jodorowsky,Dean Fujioka,0.0,0.18490074574947357,0.28571428571428575
1475,Jillian Mele,Patti Ann Browne,1.0,0.18495942652225494,0.28571428571428575
2777,loosely,kendra,0.0,0.18500596284866333,0.28571428571428575
1240,a typewriter ribbon,shoes,0.0,0.18513548374176025,0.28571428571428575
3194,August 2016,12 april 2017,0.0,0.185160294175148,0.28571428571428575
1761,13,545,0.0,0.18522891402244568,0.28571428571428575
1849,land plants,Oomycetes,0.0,0.18526071310043335,0.28571428571428575
571,Roger Labon Jackson,Charles Butler,0.0,0.18526217341423035,0.28571428571428575
952,punishment for a crime,contraction,0.0,0.18534386157989502,0.28571428571428575
2990,four,two,0.0,0.18535201251506805,0.28571428571428575
1284,four,two,0.0,0.18535201251506805,0.28571428571428575
181,engraving,aquatint,0.0,0.18546795845031738,0.28571428571428575
672,non-judicial punishment,military personnel,0.0,0.18550381064414978,0.28571428571428575
